row_id	order_id	my_formatted_orderdate	ordermonth	orderyear	my_formatted_shipdate	shippedmonth	shippedyear	ship_mode	customer_id	customer_name	segment	country	city	state	postal_code	region	product_id	category	sub_category	product_name	sales	profit
4046	CA-2016-136378	2016-04-02	4	2016	2016-04-07	4	2016	Standard Class	CS-11845	Cari Sayre	Corporate	United States	Houston	Texas	77070	Central	OFF-BI-10003707	Office Supplies	Binders	Aluminum Screw Posts	9.156	1.83120
9311	US-2017-102141	2017-08-26	8	2017	2017-08-31	8	2017	Standard Class	KD-16615	Ken Dana	Corporate	United States	New York City	New York	10024	East	OFF-BI-10001510	Office Supplies	Binders	Deluxe Heavy-Duty Vinyl Round Ring Binder	146.688	29.33760
9536	CA-2017-116596	2017-10-27	10	2017	2017-10-31	10	2017	Standard Class	BW-11200	Ben Wallace	Consumer	United States	New York City	New York	10011	East	OFF-BI-10002949	Office Supplies	Binders	Prestige Round Ring Binders	9.728	1.94560
9631	CA-2017-168844	2017-05-31	5	2017	2017-06-06	6	2017	Standard Class	NM-18520	Neoma Murray	Consumer	United States	New York City	New York	10011	East	OFF-BI-10002609	Office Supplies	Binders	Avery Hidden Tab Dividers for Binding Systems	7.152	1.43040
9657	CA-2015-156160	2015-09-22	9	2015	2015-09-29	9	2015	Standard Class	AS-10090	Adam Shillingsburg	Consumer	United States	New York City	New York	10035	East	OFF-BI-10003355	Office Supplies	Binders	Cardinal Holdit Business Card Pockets	3.984	0.79680
9724	CA-2015-101364	2015-12-22	12	2015	2015-12-26	12	2015	Standard Class	TW-21025	Tamara Willingham	Home Office	United States	New York City	New York	10011	East	OFF-BI-10003984	Office Supplies	Binders	Lock-Up Easel 'Spel-Binder'	296.712	59.34240
16	US-2016-118983	2016-11-22	11	2016	2016-11-26	11	2016	Standard Class	HP-14815	Harold Pawlan	Home Office	United States	Fort Worth	Texas	76106	Central	OFF-BI-10000756	Office Supplies	Binders	Storex DuraTech Recycled Plastic Frosted Binders	2.544	0.50880
96	US-2018-109484	2018-11-06	11	2018	2018-11-12	11	2018	Standard Class	RB-19705	Roger Barcio	Home Office	United States	Portland	Oregon	97206	West	OFF-BI-10004738	Office Supplies	Binders	Flexible Leather- Look Classic Collection Ring Binder	5.682	1.13640
102	CA-2017-158568	2017-08-29	8	2017	2017-09-02	9	2017	Standard Class	RB-19465	Rick Bensley	Home Office	United States	Chicago	Illinois	60610	Central	OFF-BI-10002609	Office Supplies	Binders	Avery Hidden Tab Dividers for Binding Systems	1.788	0.35760
234	US-2018-100930	2018-04-07	4	2018	2018-04-12	4	2018	Standard Class	CS-12400	Christopher Schild	Home Office	United States	Tampa	Florida	33614	South	OFF-BI-10001679	Office Supplies	Binders	GBC Instant Index System for Binding Systems	5.328	1.06560
307	CA-2015-111003	2015-06-01	6	2015	2015-06-06	6	2015	Standard Class	CR-12625	Corey Roper	Home Office	United States	Lakewood	New Jersey	8701	East	OFF-BI-10001072	Office Supplies	Binders	"'"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack'""	45.48	9.0960
395	CA-2018-102946	2018-06-30	6	2018	2018-07-05	7	2018	Standard Class	VP-21730	Victor Preis	Home Office	United States	Las Vegas	Nevada	89115	West	OFF-BI-10004492	Office Supplies	Binders	Tuf-Vin Binders	75.792	15.15840
430	US-2017-123750	2017-04-15	4	2017	2017-04-21	4	2017	Standard Class	RB-19795	Ross Baird	Home Office	United States	Gastonia	North Carolina	28052	South	OFF-BI-10004584	Office Supplies	Binders	GBC ProClick 150 Presentation Binding System	189.588	37.91760
465	CA-2017-109869	2017-04-22	4	2017	2017-04-29	4	2017	Standard Class	TN-21040	Tanja Norvell	Home Office	United States	Phoenix	Arizona	85023	West	OFF-BI-10000315	Office Supplies	Binders	Poly Designer Cover & Back	28.485	5.69700
719	CA-2015-104472	2015-06-02	6	2015	2015-06-07	6	2015	Standard Class	CK-12325	Christine Kargatis	Home Office	United States	Orem	Utah	84057	West	OFF-BI-10001658	Office Supplies	Binders	GBC Standard Therm-A-Bind Covers	59.808	11.96160
735	CA-2018-131954	2018-01-21	1	2018	2018-01-25	1	2018	Standard Class	DS-13030	Darrin Sayre	Home Office	United States	Seattle	Washington	98115	West	OFF-BI-10003982	Office Supplies	Binders	Wilson Jones Century Plastic Molded Ring Binders	99.696	19.93920
736	CA-2018-131954	2018-01-21	1	2018	2018-01-25	1	2018	Standard Class	DS-13030	Darrin Sayre	Home Office	United States	Seattle	Washington	98115	West	OFF-BI-10003291	Office Supplies	Binders	Wilson Jones Leather-Like Binders with DublLock Round Rings	27.936	5.58720
738	CA-2018-131954	2018-01-21	1	2018	2018-01-25	1	2018	Standard Class	DS-13030	Darrin Sayre	Home Office	United States	Seattle	Washington	98115	West	OFF-BI-10000138	Office Supplies	Binders	Acco Translucent Poly Ring Binders	18.72	3.7440
742	CA-2015-112326	2015-01-04	1	2015	2015-01-08	1	2015	Standard Class	PO-19195	Phillina Ober	Home Office	United States	Naperville	Illinois	60540	Central	OFF-BI-10004094	Office Supplies	Binders	GBC Standard Plastic Binding Systems Combs	3.54	0.7080
879	US-2015-158638	2015-09-17	9	2015	2015-09-21	9	2015	Standard Class	AG-10765	Anthony Garverick	Home Office	United States	Philadelphia	Pennsylvania	19120	East	OFF-BI-10003712	Office Supplies	Binders	"'"Acco Pressboard Covers with Storage Hooks, 14 7/8'"'" x 11'"'", Light Blue'""	5.892	1.17840
888	CA-2018-150707	2018-10-14	10	2018	2018-10-19	10	2018	Standard Class	EL-13735	Ed Ludwig	Home Office	United States	Columbia	Maryland	21044	East	OFF-BI-10001078	Office Supplies	Binders	"'"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8'"'" X 11'"'"'""	37.66	7.5320
935	CA-2017-140081	2017-06-20	6	2017	2017-06-24	6	2017	Standard Class	CG-12040	Catherine Glotzbach	Home Office	United States	Philadelphia	Pennsylvania	19120	East	OFF-BI-10004826	Office Supplies	Binders	JM Magazine Binder	29.718	5.94360
962	CA-2016-160059	2016-11-27	11	2016	2016-12-01	12	2016	Standard Class	TB-21190	Thomas Brumley	Home Office	United States	Fayetteville	Arkansas	72701	South	OFF-BI-10000145	Office Supplies	Binders	Zipper Ring Binder Pockets	6.24	1.2480
1070	US-2016-150161	2016-07-25	7	2016	2016-07-29	7	2016	Standard Class	RB-19795	Ross Baird	Home Office	United States	Philadelphia	Pennsylvania	19143	East	OFF-BI-10001524	Office Supplies	Binders	GBC Premium Transparent Covers with Diagonal Lined Pattern	25.176	5.03520
1097	CA-2018-160423	2018-01-21	1	2018	2018-01-26	1	2018	Standard Class	PS-19045	Penelope Sewall	Home Office	United States	Charlotte	North Carolina	28205	South	OFF-BI-10004001	Office Supplies	Binders	GBC Recycled VeloBinder Covers	35.784	7.15680
1456	CA-2018-148474	2018-06-12	6	2018	2018-06-19	6	2018	Standard Class	ME-17320	Maria Etezadi	Home Office	United States	Columbus	Georgia	31907	South	OFF-BI-10000977	Office Supplies	Binders	Ibico Plastic Spiral Binding Combs	91.2	18.240
1476	CA-2017-113138	2017-11-19	11	2017	2017-11-25	11	2017	Standard Class	NP-18685	Nora Pelletier	Home Office	United States	Niagara Falls	New York	14304	East	OFF-BI-10000320	Office Supplies	Binders	GBC Plastic Binding Combs	17.712	3.54240
2005	US-2018-143028	2018-04-11	4	2018	2018-04-18	4	2018	Standard Class	SC-20050	Sample Company A	Home Office	United States	Lubbock	Texas	79424	Central	OFF-BI-10004738	Office Supplies	Binders	Flexible Leather- Look Classic Collection Ring Binder	11.364	2.27280
2040	CA-2016-122287	2016-06-18	6	2016	2016-06-23	6	2016	Standard Class	SN-20560	Skye Norling	Home Office	United States	Peoria	Arizona	85345	West	OFF-BI-10004656	Office Supplies	Binders	Peel & Stick Add-On Corner Pockets	4.536	0.90720
2041	CA-2016-122287	2016-06-18	6	2016	2016-06-23	6	2016	Standard Class	SN-20560	Skye Norling	Home Office	United States	Peoria	Arizona	85345	West	OFF-BI-10003707	Office Supplies	Binders	Aluminum Screw Posts	9.156	1.83120
2096	US-2017-146570	2017-05-15	5	2017	2017-05-20	5	2017	Standard Class	SN-20710	Steve Nguyen	Home Office	United States	Jackson	Mississippi	39212	South	OFF-BI-10001718	Office Supplies	Binders	GBC DocuBind P50 Personal Binding Machine	511.84	102.3680
2174	CA-2017-112025	2017-07-30	7	2017	2017-08-04	8	2017	Standard Class	LS-16975	Lindsay Shagiari	Home Office	United States	Houston	Texas	77070	Central	OFF-BI-10002353	Office Supplies	Binders	GBC VeloBind Cover Sets	9.264	1.85280
2178	CA-2017-125738	2017-10-15	10	2017	2017-10-21	10	2017	Standard Class	PB-18805	Patrick Bzostek	Home Office	United States	Salt Lake City	Utah	84106	West	OFF-BI-10001628	Office Supplies	Binders	"'"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6'"'" Capacity'""	41.72	8.3440
2203	CA-2016-138002	2016-09-06	9	2016	2016-09-12	9	2016	Standard Class	BT-11305	Beth Thompson	Home Office	United States	Seattle	Washington	98103	West	OFF-BI-10002160	Office Supplies	Binders	Acco Hanging Data Binders	6.096	1.21920
2207	US-2015-103905	2015-07-14	7	2015	2015-07-20	7	2015	Standard Class	AW-10930	Arthur Wiediger	Home Office	United States	Aurora	Illinois	60505	Central	OFF-BI-10001098	Office Supplies	Binders	Acco D-Ring Binder w/DublLock	29.932	5.98640
2366	US-2017-108637	2017-03-13	3	2017	2017-03-18	3	2017	Standard Class	AB-10060	Adam Bellavance	Home Office	United States	Waynesboro	Virginia	22980	South	OFF-BI-10004965	Office Supplies	Binders	Ibico Covers for Plastic or Wire Binding Elements	46	9.20
2485	CA-2018-126067	2018-08-28	8	2018	2018-09-03	9	2018	Standard Class	KN-16705	Kristina Nunn	Home Office	United States	Seattle	Washington	98105	West	OFF-BI-10001658	Office Supplies	Binders	GBC Standard Therm-A-Bind Covers	99.68	19.9360
2513	CA-2018-155089	2018-12-02	12	2018	2018-12-06	12	2018	Standard Class	DB-12910	Daniel Byrd	Home Office	United States	Tampa	Florida	33614	South	OFF-BI-10002429	Office Supplies	Binders	"'"Premier Elliptical Ring Binder, Black'""	45.66	9.1320
2524	CA-2017-124352	2017-10-15	10	2017	2017-10-21	10	2017	Standard Class	CD-12790	Cynthia Delaney	Home Office	United States	Oklahoma City	Oklahoma	73120	Central	OFF-BI-10000977	Office Supplies	Binders	Ibico Plastic Spiral Binding Combs	121.6	24.320
2680	CA-2018-127026	2018-01-21	1	2018	2018-01-27	1	2018	Standard Class	MH-18115	Mick Hernandez	Home Office	United States	Jackson	Michigan	49201	Central	OFF-BI-10000546	Office Supplies	Binders	Avery Durable Binders	14.4	2.880
2682	CA-2018-127026	2018-01-21	1	2018	2018-01-27	1	2018	Standard Class	MH-18115	Mick Hernandez	Home Office	United States	Jackson	Michigan	49201	Central	OFF-BI-10001196	Office Supplies	Binders	"'"Avery Flip-Chart Easel Binder, Black'""	89.52	17.9040
2764	CA-2018-165757	2018-06-22	6	2018	2018-06-28	6	2018	Standard Class	PL-18925	Paul Lucas	Home Office	United States	Philadelphia	Pennsylvania	19140	East	OFF-BI-10003166	Office Supplies	Binders	GBC Plasticlear Binding Covers	10.332	2.06640
2765	CA-2018-165757	2018-06-22	6	2018	2018-06-28	6	2018	Standard Class	PL-18925	Paul Lucas	Home Office	United States	Philadelphia	Pennsylvania	19140	East	OFF-BI-10003982	Office Supplies	Binders	Wilson Jones Century Plastic Molded Ring Binders	31.155	6.23100
2816	CA-2016-104626	2016-09-01	9	2016	2016-09-08	9	2016	Standard Class	DR-12940	Daniel Raglin	Home Office	United States	Franklin	Massachusetts	2038	East	OFF-BI-10001510	Office Supplies	Binders	Deluxe Heavy-Duty Vinyl Round Ring Binder	114.6	22.920
2827	US-2015-112914	2015-09-25	9	2015	2015-09-30	9	2015	Standard Class	MT-18070	Michelle Tran	Home Office	United States	Houston	Texas	77041	Central	OFF-BI-10002982	Office Supplies	Binders	Avery Self-Adhesive Photo Pockets for Polaroid Photos	2.724	0.54480
2847	CA-2018-152093	2018-09-10	9	2018	2018-09-15	9	2018	Standard Class	SN-20560	Skye Norling	Home Office	United States	Chicago	Illinois	60653	Central	OFF-BI-10003527	Office Supplies	Binders	Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind	762.594	152.51880
2929	US-2018-120390	2018-10-19	10	2018	2018-10-26	10	2018	Standard Class	TH-21550	Tracy Hopkins	Home Office	United States	Burlington	North Carolina	27217	South	OFF-BI-10004995	Office Supplies	Binders	GBC DocuBind P400 Electric Binding System	1633.188	326.63760
3003	CA-2016-130610	2016-07-05	7	2016	2016-07-10	7	2016	Standard Class	VP-21730	Victor Preis	Home Office	United States	Sterling Heights	Michigan	48310	Central	OFF-BI-10003655	Office Supplies	Binders	Durable Pressboard Binders	19	3.80
3004	CA-2018-104381	2018-12-16	12	2018	2018-12-23	12	2018	Standard Class	RD-19810	Ross DeVincentis	Home Office	United States	Rochester	New York	14609	East	OFF-BI-10001628	Office Supplies	Binders	"'"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6'"'" Capacity'""	33.376	6.67520
3006	CA-2015-148761	2015-05-17	5	2015	2015-05-21	5	2015	Standard Class	PA-19060	Pete Armstrong	Home Office	United States	Eau Claire	Wisconsin	54703	Central	OFF-BI-10000666	Office Supplies	Binders	Surelock Post Binders	91.68	18.3360
3011	CA-2018-134845	2018-04-17	4	2018	2018-04-23	4	2018	Standard Class	SR-20425	Sharelle Roach	Home Office	United States	Louisville	Colorado	80027	West	OFF-BI-10000773	Office Supplies	Binders	Insertable Tab Post Binder Dividers	12.03	2.4060
3013	CA-2018-134845	2018-04-17	4	2018	2018-04-23	4	2018	Standard Class	SR-20425	Sharelle Roach	Home Office	United States	Louisville	Colorado	80027	West	OFF-BI-10001543	Office Supplies	Binders	GBC VeloBinder Manual Binding System	21.594	4.31880
3014	CA-2018-134845	2018-04-17	4	2018	2018-04-23	4	2018	Standard Class	SR-20425	Sharelle Roach	Home Office	United States	Louisville	Colorado	80027	West	OFF-BI-10003355	Office Supplies	Binders	Cardinal Holdit Business Card Pockets	8.964	1.79280
3082	US-2018-132297	2018-05-27	5	2018	2018-06-02	6	2018	Standard Class	DW-13480	Dianna Wilson	Home Office	United States	Louisville	Kentucky	40214	South	OFF-BI-10003364	Office Supplies	Binders	Binding Machine Supplies	58.34	11.6680
3104	CA-2017-124562	2017-12-08	12	2017	2017-12-12	12	2017	Standard Class	JP-16135	Julie Prescott	Home Office	United States	Columbus	Ohio	43229	East	OFF-BI-10001267	Office Supplies	Binders	"'"Universal Recycled Hanging Pressboard Report Binders, Letter Size'""	12.957	2.59140
3135	CA-2018-164168	2018-11-12	11	2018	2018-11-18	11	2018	Standard Class	LS-16975	Lindsay Shagiari	Home Office	United States	Dallas	Texas	75081	Central	OFF-BI-10000666	Office Supplies	Binders	Surelock Post Binders	30.56	6.1120
3260	US-2017-162103	2017-11-13	11	2017	2017-11-17	11	2017	Standard Class	LB-16795	Laurel Beltran	Home Office	United States	Highland Park	Illinois	60035	Central	OFF-BI-10000285	Office Supplies	Binders	XtraLife ClearVue Slant-D Ring Binders by Cardinal	3.136	0.62720
3364	CA-2016-139962	2016-12-13	12	2016	2016-12-20	12	2016	Standard Class	Dp-13240	Dean percer	Home Office	United States	Revere	Massachusetts	2151	East	OFF-BI-10004738	Office Supplies	Binders	Flexible Leather- Look Classic Collection Ring Binder	37.88	7.5760
3379	CA-2018-142867	2018-03-17	3	2018	2018-03-21	3	2018	Standard Class	PO-19180	Philisse Overcash	Home Office	United States	Houston	Texas	77095	Central	OFF-BI-10003166	Office Supplies	Binders	GBC Plasticlear Binding Covers	13.776	2.75520
3389	CA-2018-148404	2018-10-07	10	2018	2018-10-11	10	2018	Standard Class	Dp-13240	Dean percer	Home Office	United States	Charlotte	North Carolina	28205	South	OFF-BI-10002854	Office Supplies	Binders	"'"Performers Binder/Pad Holder, Black'""	50.454	10.09080
3397	US-2018-148362	2018-07-01	7	2018	2018-07-08	7	2018	Standard Class	KF-16285	Karen Ferguson	Home Office	United States	Indianapolis	Indiana	46203	Central	OFF-BI-10003656	Office Supplies	Binders	Fellowes PB200 Plastic Comb Binding Machine	169.99	33.9980
3408	US-2015-150119	2015-04-23	4	2015	2015-04-27	4	2015	Standard Class	LB-16795	Laurel Beltran	Home Office	United States	Columbus	Ohio	43229	East	OFF-BI-10000145	Office Supplies	Binders	Zipper Ring Binder Pockets	7.488	1.49760
3426	CA-2016-153381	2016-09-24	9	2016	2016-09-28	9	2016	Standard Class	DE-13255	Deanra Eno	Home Office	United States	Dubuque	Iowa	52001	Central	OFF-BI-10001525	Office Supplies	Binders	"'"Acco Pressboard Covers with Storage Hooks, 14 7/8'"'" x 11'"'", Executive Red'""	15.24	3.0480
3567	CA-2018-103877	2018-09-07	9	2018	2018-09-14	9	2018	Standard Class	RD-19660	Robert Dilbeck	Home Office	United States	Independence	Missouri	64055	Central	OFF-BI-10003650	Office Supplies	Binders	GBC DocuBind 300 Electric Binding Machine	1577.94	315.5880
3590	CA-2018-146535	2018-11-24	11	2018	2018-11-30	11	2018	Standard Class	FM-14290	Frank Merwin	Home Office	United States	Richmond	Kentucky	40475	South	OFF-BI-10000546	Office Supplies	Binders	Avery Durable Binders	2.88	0.5760
3594	CA-2017-164154	2017-09-11	9	2017	2017-09-17	9	2017	Standard Class	NZ-18565	Nick Zandusky	Home Office	United States	Toledo	Ohio	43615	East	OFF-BI-10001658	Office Supplies	Binders	GBC Standard Therm-A-Bind Covers	22.428	4.48560
3642	CA-2017-145177	2017-11-10	11	2017	2017-11-14	11	2017	Standard Class	PP-18955	Paul Prost	Home Office	United States	Springfield	Ohio	45503	East	OFF-BI-10002082	Office Supplies	Binders	GBC Twin Loop Wire Binding Elements	69.888	13.97760
3674	CA-2017-104969	2017-04-08	4	2017	2017-04-14	4	2017	Standard Class	EH-14125	Eugene Hildebrand	Home Office	United States	Troy	Ohio	45373	East	OFF-BI-10004224	Office Supplies	Binders	Catalog Binders with Expanding Posts	121.104	24.22080
3722	CA-2017-151155	2017-12-20	12	2017	2017-12-24	12	2017	Standard Class	AB-10255	Alejandro Ballentine	Home Office	United States	Jackson	Mississippi	39212	South	OFF-BI-10003910	Office Supplies	Binders	DXL Angle-View Binders with Locking Rings by Samsill	15.42	3.0840
3786	CA-2018-112487	2018-12-26	12	2018	2018-12-30	12	2018	Standard Class	TC-21535	Tracy Collins	Home Office	United States	Columbus	Ohio	43229	East	OFF-BI-10000494	Office Supplies	Binders	Acco Economy Flexible Poly Round Ring Binder	3.132	0.62640
3895	US-2015-112200	2015-11-22	11	2015	2015-11-28	11	2015	Standard Class	TC-21475	Tony Chapman	Home Office	United States	Bolingbrook	Illinois	60440	Central	OFF-BI-10002571	Office Supplies	Binders	"'"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2'"'"'""	9.98	1.9960
3906	CA-2016-167010	2016-04-05	4	2016	2016-04-10	4	2016	Standard Class	VT-21700	Valerie Takahito	Home Office	United States	Philadelphia	Pennsylvania	19143	East	OFF-BI-10002072	Office Supplies	Binders	Cardinal Slant-D Ring Binders	10.428	2.08560
4237	CA-2017-162404	2017-07-23	7	2017	2017-07-27	7	2017	Standard Class	NF-18475	Neil Französisch	Home Office	United States	Rockford	Illinois	61107	Central	OFF-BI-10000948	Office Supplies	Binders	"'"GBC Laser Imprintable Binding System Covers, Desert Sand'""	11.416	2.28320
4370	US-2017-165078	2017-11-05	11	2017	2017-11-10	11	2017	Standard Class	MA-17995	Michelle Arnett	Home Office	United States	Lawrence	Indiana	46226	Central	OFF-BI-10001989	Office Supplies	Binders	Premium Transparent Presentation Covers by GBC	104.9	20.980
4447	US-2015-147704	2015-11-16	11	2015	2015-11-21	11	2015	Standard Class	SR-20740	Steven Roelle	Home Office	United States	Bloomington	Indiana	47401	Central	OFF-BI-10001634	Office Supplies	Binders	Wilson Jones Active Use Binders	29.12	5.8240
